2807,KRISTEN,CHAVEZ,3.99,2005-06-19 19:32:53,Mike,5250
5291,KRISTEN,CHAVEZ,2.99,2005-07-09 15:15:02,Mike,5253
9064,KRISTEN,CHAVEZ,7.99,2005-07-30 07:24:55,Mike,5255
13515,KRISTEN,CHAVEZ,0.99,2005-08-20 02:29:47,Mike,5258
14440,KRISTEN,CHAVEZ,4.99,2005-08-21 11:59:04,Mike,5260
4234,VANESSA,SIMS,6.99,2005-07-07 13:01:35,Mike,5262
4315,VANESSA,SIMS,2.99,2005-07-07 17:40:26,Mike,5263
5228,VANESSA,SIMS,4.99,2005-07-09 12:26:01,Mike,5264
5536,VANESSA,SIMS,0.99,2005-07-10 02:29:42,Mike,5265
7349,VANESSA,SIMS,2.99,2005-07-27 14:33:00,Mike,5267
9870,VANESSA,SIMS,5.99,2005-07-31 13:22:51,Mike,5271
9994,VANESSA,SIMS,4.99,2005-07-31 17:30:31,Mike,5272
11201,VANESSA,SIMS,7.99,2005-08-02 11:49:16,Mike,5274
1053,ALMA,AUSTIN,1.99,2005-05-31 07:12:44,Mike,5284
1182,ALMA,AUSTIN,5.99,2005-06-15 00:45:21,Mike,5285
1348,ALMA,AUSTIN,2.99,2005-06-15 12:45:30,Mike,5286
2681,ALMA,AUSTIN,0.99,2005-06-19 12:15:27,Mike,5288
3104,ALMA,AUSTIN,4.99,2005-06-20 17:06:46,Mike,5290
4879,ALMA,AUSTIN,2.99,2005-07-08 19:34:55,Mike,5293
9346,ALMA,AUSTIN,5.99,2005-07-30 18:13:52,Mike,5303
9721,ALMA,AUSTIN,6.99,2005-07-31 08:28:46,Mike,5304
9804,ALMA,AUSTIN,4.99,2005-07-31 11:07:39,Mike,5305
10191,ALMA,AUSTIN,4.99,2005-08-01 00:28:38,Mike,5307
11104,ALMA,AUSTIN,2.99,2005-08-02 08:09:58,Mike,5308
13799,ALMA,AUSTIN,8.99,2005-08-20 12:36:42,Mike,5312
14698,ALMA,AUSTIN,5.99,2005-08-21 20:49:58,Mike,5314
215,SUE,PETERS,0.99,2005-05-26 09:02:47,Mike,5317
391,SUE,PETERS,2.99,2005-05-27 11:03:55,Mike,5318
683,SUE,PETERS,2.99,2005-05-29 00:09:48,Mike,5320
903,SUE,PETERS,3.99,2005-05-30 10:11:29,Mike,5322
918,SUE,PETERS,0.99,2005-05-30 11:32:24,Mike,5323
1363,SUE,PETERS,0.99,2005-06-15 14:05:11,Mike,5325
1503,SUE,PETERS,2.99,2005-06-15 22:07:09,Mike,5326
2090,SUE,PETERS,2.99,2005-06-17 18:06:14,Mike,5329
2750,SUE,PETERS,4.99,2005-06-19 16:37:24,Mike,5330
4486,SUE,PETERS,8.99,2005-07-08 01:09:09,Mike,5332
8165,SUE,PETERS,2.99,2005-07-28 21:23:06,Mike,5336
9476,SUE,PETERS,0.99,2005-07-30 23:06:40,Mike,5338
10743,SUE,PETERS,2.99,2005-08-01 19:55:09,Mike,5343
11018,SUE,PETERS,4.99,2005-08-02 05:27:53,Mike,5344
11215,SUE,PETERS,4.99,2005-08-02 12:20:42,Mike,5345
11311,SUE,PETERS,4.99,2005-08-02 15:53:48,Mike,5346
11478,SUE,PETERS,2.99,2005-08-02 22:09:05,Mike,5347
11643,SUE,PETERS,1.99,2005-08-17 04:49:35,Mike,5348
12799,SUE,PETERS,0.99,2005-08-19 00:27:01,Mike,5349
14069,SUE,PETERS,9.99,2005-08-20 22:51:25,Mike,5351
15078,SUE,PETERS,2.99,2005-08-22 11:09:31,Mike,5353
15540,SUE,PETERS,8.99,2005-08-23 04:12:52,Mike,5355
357,ELSIE,KELLEY,0.99,2005-05-27 06:37:15,Mike,5356
582,ELSIE,KELLEY,4.99,2005-05-28 11:33:46,Mike,5357
932,ELSIE,KELLEY,2.99,2005-05-30 12:55:36,Mike,5359
6819,ELSIE,KELLEY,4.99,2005-07-12 18:21:01,Mike,5367
7287,ELSIE,KELLEY,0.99,2005-07-27 12:24:12,Mike,5369
7441,ELSIE,KELLEY,5.99,2005-07-27 17:46:53,Mike,5370
7583,ELSIE,KELLEY,2.99,2005-07-27 23:15:22,Mike,5371
8145,ELSIE,KELLEY,5.99,2005-07-28 20:34:41,Mike,5373
10112,ELSIE,KELLEY,4.99,2005-07-31 21:08:56,Mike,5375
10147,ELSIE,KELLEY,2.99,2005-07-31 22:18:43,Mike,5376
10679,ELSIE,KELLEY,0.99,2005-08-01 17:27:58,Mike,5377
11351,ELSIE,KELLEY,3.99,2005-08-02 17:28:07,Mike,5378
11594,ELSIE,KELLEY,6.99,2005-08-17 02:47:02,Mike,5379
11756,ELSIE,KELLEY,2.99,2005-08-17 09:29:22,Mike,5380
11836,ELSIE,KELLEY,4.99,2005-08-17 13:03:36,Mike,5381
11957,ELSIE,KELLEY,1.99,2005-08-17 17:22:29,Mike,5383
12862,ELSIE,KELLEY,5.99,2005-08-19 02:31:59,Mike,5386
13768,ELSIE,KELLEY,5.99,2005-08-20 11:43:43,Mike,5387
14214,ELSIE,KELLEY,5.99,2005-08-21 04:30:49,Mike,5388
15256,ELSIE,KELLEY,6.99,2005-08-22 18:20:07,Mike,5391
15433,ELSIE,KELLEY,4.99,2005-08-23 00:27:18,Mike,5392
499,BETH,FRANKLIN,7.99,2005-05-28 01:05:07,Mike,5393
1406,BETH,FRANKLIN,4.99,2005-06-15 16:44:00,Mike,5394
1910,BETH,FRANKLIN,2.99,2005-06-17 05:11:27,Mike,5395
3299,BETH,FRANKLIN,0.99,2005-06-21 07:23:34,Mike,5396
4499,BETH,FRANKLIN,2.99,2005-07-08 02:08:48,Mike,5397
4976,BETH,FRANKLIN,4.99,2005-07-09 00:03:30,Mike,5399
7782,BETH,FRANKLIN,4.99,2005-07-28 07:13:40,Mike,5404
8709,BETH,FRANKLIN,0.99,2005-07-29 17:25:54,Mike,5405
9752,BETH,FRANKLIN,2.99,2005-07-31 09:22:02,Mike,5406
9959,BETH,FRANKLIN,4.99,2005-07-31 16:04:22,Mike,5408
10196,BETH,FRANKLIN,2.99,2005-08-01 00:34:51,Mike,5409
10850,BETH,FRANKLIN,8.99,2005-08-01 23:53:45,Mike,5411
11454,BETH,FRANKLIN,2.99,2005-08-02 21:04:39,Mike,5412
12386,BETH,FRANKLIN,0.99,2005-08-18 08:45:57,Mike,5413
2227,JEANNE,LAWSON,4.99,2005-06-18 03:43:23,Mike,5422
3190,JEANNE,LAWSON,3.99,2005-06-20 23:27:15,Mike,5425
3580,JEANNE,LAWSON,4.99,2005-07-06 03:48:44,Mike,5426
5110,JEANNE,LAWSON,2.99,2005-07-09 06:57:25,Mike,5427
6123,JEANNE,LAWSON,0.99,2005-07-11 08:02:27,Mike,5428
6181,JEANNE,LAWSON,4.99,2005-07-11 11:10:11,Mike,5430
6947,JEANNE,LAWSON,3.99,2005-07-26 23:42:03,Mike,5431
7574,JEANNE,LAWSON,2.99,2005-07-27 22:53:00,Mike,5432
9527,JEANNE,LAWSON,6.99,2005-07-31 01:02:24,Mike,5435
10685,JEANNE,LAWSON,2.99,2005-08-01 17:49:38,Mike,5436
11356,JEANNE,LAWSON,8.99,2005-08-02 17:42:40,Mike,5437
13737,JEANNE,LAWSON,5.99,2005-08-20 10:41:50,Mike,5438
14034,JEANNE,LAWSON,10.99,2005-08-20 21:31:52,Mike,5439
15961,JEANNE,LAWSON,6.99,2005-08-23 19:35:42,Mike,5443
311,VICKI,FIELDS,3.99,2005-05-26 22:51:37,Mike,5445
670,VICKI,FIELDS,6.99,2005-05-28 22:04:03,Mike,5446
2047,VICKI,FIELDS,1.99,2005-06-17 14:40:58,Mike,5448
2157,VICKI,FIELDS,3.99,2005-06-17 23:30:52,Mike,5449
3106,VICKI,FIELDS,4.99,2005-06-20 17:18:06,Mike,5451
3364,VICKI,FIELDS,7.99,2005-06-21 12:37:46,Mike,5452
7106,VICKI,FIELDS,0.99,2005-07-27 05:21:24,Mike,5455
10891,VICKI,FIELDS,0.99,2005-08-02 01:09:55,Mike,5460
14973,VICKI,FIELDS,2.99,2005-08-22 06:59:28,Mike,5467
15887,VICKI,FIELDS,2.99,2005-08-23 16:54:09,Mike,5468
1474,CARLA,GUTIERREZ,2.99,2005-06-15 20:55:42,Mike,5470
1535,CARLA,GUTIERREZ,4.99,2005-06-16 00:52:04,Mike,5471
3008,CARLA,GUTIERREZ,0.99,2005-06-20 10:23:25,Mike,5472
3861,CARLA,GUTIERREZ,8.99,2005-07-06 17:24:49,Mike,5474
5297,CARLA,GUTIERREZ,2.99,2005-07-09 15:32:29,Mike,5477
7613,CARLA,GUTIERREZ,2.99,2005-07-28 00:13:58,Mike,5479
8351,CARLA,GUTIERREZ,2.99,2005-07-29 04:50:53,Mike,5480
8779,CARLA,GUTIERREZ,2.99,2005-07-29 20:15:00,Mike,5481
8830,CARLA,GUTIERREZ,2.99,2005-07-29 22:34:35,Mike,5482
10375,CARLA,GUTIERREZ,2.99,2005-08-01 06:26:22,Mike,5487
11210,CARLA,GUTIERREZ,4.99,2005-08-02 12:15:54,Mike,5488
13196,CARLA,GUTIERREZ,4.99,2005-08-19 14:40:32,Mike,5491
13528,CARLA,GUTIERREZ,3.99,2005-08-20 03:03:31,Mike,5492
14019,CARLA,GUTIERREZ,3.99,2005-08-20 20:59:15,Mike,5493
15095,CARLA,GUTIERREZ,0.99,2005-08-22 11:41:35,Mike,5494
314,TARA,RYAN,0.99,2005-05-26 23:09:41,Mike,5496
1217,TARA,RYAN,4.99,2005-06-15 03:24:14,Mike,5497
1715,TARA,RYAN,2.99,2005-06-16 14:37:12,Mike,5498
8039,TARA,RYAN,0.99,2005-07-28 16:35:16,Mike,5504
8463,TARA,RYAN,4.99,2005-07-29 08:17:51,Mike,5505
8792,TARA,RYAN,7.99,2005-07-29 20:56:14,Mike,5506
11712,TARA,RYAN,2.99,2005-08-17 07:32:51,Mike,5510
12519,TARA,RYAN,0.99,2005-08-18 13:42:14,Mike,5511
1016,ROSEMARY,SCHMIDT,1.99,2005-05-31 02:49:43,Mike,5519
1321,ROSEMARY,SCHMIDT,2.99,2005-06-15 10:49:17,Mike,5520
1616,ROSEMARY,SCHMIDT,7.99,2005-06-16 07:04:52,Mike,5521
1871,ROSEMARY,SCHMIDT,4.99,2005-06-17 02:25:12,Mike,5522
4043,ROSEMARY,SCHMIDT,0.99,2005-07-07 03:09:50,Mike,5526
4979,ROSEMARY,SCHMIDT,4.99,2005-07-09 00:24:34,Mike,5527
5619,ROSEMARY,SCHMIDT,2.99,2005-07-10 05:29:33,Mike,5529
6694,ROSEMARY,SCHMIDT,6.99,2005-07-12 12:39:23,Mike,5533
7392,ROSEMARY,SCHMIDT,4.99,2005-07-27 16:01:05,Mike,5535
9394,ROSEMARY,SCHMIDT,5.99,2005-07-30 20:06:24,Mike,5537
11261,ROSEMARY,SCHMIDT,7.99,2005-08-02 13:54:26,Mike,5541
12737,ROSEMARY,SCHMIDT,6.99,2005-08-18 22:11:37,Mike,5543
13084,ROSEMARY,SCHMIDT,0.99,2005-08-19 10:27:25,Mike,5544
13416,ROSEMARY,SCHMIDT,4.99,2005-08-19 22:48:48,Mike,5545
14871,ROSEMARY,SCHMIDT,0.99,2005-08-22 03:23:24,Mike,5548
15364,ROSEMARY,SCHMIDT,4.99,2005-08-22 21:41:41,Mike,5549
1238,EILEEN,CARR,2.99,2005-06-15 04:49:08,Mike,5551
1357,EILEEN,CARR,4.99,2005-06-15 13:26:23,Mike,5552
1767,EILEEN,CARR,0.99,2005-06-16 18:01:36,Mike,5553
3601,EILEEN,CARR,7.99,2005-07-06 05:20:25,Mike,5555
4729,EILEEN,CARR,4.99,2005-07-08 12:59:40,Mike,5558
7736,EILEEN,CARR,2.99,2005-07-28 05:12:04,Mike,5559
13935,EILEEN,CARR,2.99,2005-08-20 17:20:49,Mike,5563
14338,EILEEN,CARR,0.99,2005-08-21 08:36:03,Mike,5564
14442,EILEEN,CARR,2.99,2005-08-21 12:00:21,Mike,5566
3533,TERRI,VASQUEZ,5.99,2005-07-06 01:26:44,Mike,5572
3847,TERRI,VASQUEZ,4.99,2005-07-06 16:44:41,Mike,5574
6139,TERRI,VASQUEZ,3.99,2005-07-11 08:39:33,Mike,5578
6420,TERRI,VASQUEZ,6.99,2005-07-11 23:38:49,Mike,5579
7222,TERRI,VASQUEZ,4.99,2005-07-27 09:38:43,Mike,5580
8217,TERRI,VASQUEZ,5.99,2005-07-28 23:44:13,Mike,5582
8549,TERRI,VASQUEZ,3.99,2005-07-29 11:12:13,Mike,5583
11022,TERRI,VASQUEZ,2.99,2005-08-02 05:35:03,Mike,5586
13128,TERRI,VASQUEZ,4.99,2005-08-19 12:04:16,Mike,5588
15709,TERRI,VASQUEZ,4.99,2005-08-23 10:36:00,Mike,5595
39,GERTRUDE,CASTILLO,0.99,2005-05-25 04:51:46,Mike,5596
44,GERTRUDE,CASTILLO,0.99,2005-05-25 05:53:23,Mike,5597
659,GERTRUDE,CASTILLO,0.99,2005-05-28 20:27:53,Mike,5598
4018,GERTRUDE,CASTILLO,2.99,2005-07-07 01:10:33,Mike,5605
4816,GERTRUDE,CASTILLO,0.99,2005-07-08 17:14:14,Mike,5607
5258,GERTRUDE,CASTILLO,0.99,2005-07-09 13:56:56,Mike,5609
5259,GERTRUDE,CASTILLO,4.99,2005-07-09 14:02:50,Mike,5610
6537,GERTRUDE,CASTILLO,0.99,2005-07-12 04:46:30,Mike,5613
7540,GERTRUDE,CASTILLO,5.99,2005-07-27 21:39:55,Mike,5615
8800,GERTRUDE,CASTILLO,5.99,2005-07-29 21:18:59,Mike,5616
11112,GERTRUDE,CASTILLO,2.99,2005-08-02 08:25:14,Mike,5620
11724,GERTRUDE,CASTILLO,6.99,2005-08-17 08:04:44,Mike,5623
15625,GERTRUDE,CASTILLO,1.99,2005-08-23 07:25:29,Mike,5629
100,LUCY,WHEELER,4.99,2005-05-25 16:50:28,Mike,5630
1805,LUCY,WHEELER,0.99,2005-06-16 20:36:00,Mike,5631
1949,LUCY,WHEELER,5.99,2005-06-17 08:19:22,Mike,5632
2695,LUCY,WHEELER,2.99,2005-06-19 13:25:53,Mike,5634
4354,LUCY,WHEELER,5.99,2005-07-07 19:21:02,Mike,5637
5117,LUCY,WHEELER,2.99,2005-07-09 07:11:22,Mike,5639
6767,LUCY,WHEELER,1.99,2005-07-12 15:46:55,Mike,5642
7315,LUCY,WHEELER,0.99,2005-07-27 13:14:56,Mike,5643
7861,LUCY,WHEELER,2.99,2005-07-28 10:02:01,Mike,5644
8742,LUCY,WHEELER,1.99,2005-07-29 18:56:12,Mike,5646
9838,LUCY,WHEELER,4.99,2005-07-31 12:18:49,Mike,5648
13719,LUCY,WHEELER,5.98,2006-02-14 15:16:03,Mike,5654
15717,LUCY,WHEELER,0.00,2006-02-14 15:16:03,Mike,5655
471,TONYA,CHAPMAN,0.99,2005-05-27 21:32:42,Mike,5657
1657,TONYA,CHAPMAN,4.99,2005-06-16 10:06:49,Mike,5660
2650,TONYA,CHAPMAN,4.99,2005-06-19 10:21:45,Mike,5661
2796,TONYA,CHAPMAN,4.99,2005-06-19 19:00:37,Mike,5662
4309,TONYA,CHAPMAN,5.99,2005-07-07 17:29:41,Mike,5665
4907,TONYA,CHAPMAN,4.99,2005-07-08 21:01:41,Mike,5667
6210,TONYA,CHAPMAN,0.99,2005-07-11 12:36:43,Mike,5670
7116,TONYA,CHAPMAN,6.99,2005-07-27 05:46:43,Mike,5671
7269,TONYA,CHAPMAN,3.99,2005-07-27 11:23:47,Mike,5672
7505,TONYA,CHAPMAN,4.99,2005-07-27 20:28:03,Mike,5673
8067,TONYA,CHAPMAN,4.99,2005-07-28 17:20:17,Mike,5675
9923,TONYA,CHAPMAN,0.99,2005-07-31 15:00:15,Mike,5679
10646,TONYA,CHAPMAN,4.99,2005-08-01 15:57:55,Mike,5681
12025,TONYA,CHAPMAN,0.99,2005-08-17 19:59:06,Mike,5683
13796,TONYA,CHAPMAN,8.99,2005-08-20 12:32:32,Mike,5684
15254,TONYA,CHAPMAN,2.99,2005-08-22 18:13:07,Mike,5686
953,ELLA,OLIVER,2.99,2005-05-30 16:34:02,Mike,5688
4306,ELLA,OLIVER,2.99,2005-07-07 17:12:32,Mike,5694
4334,ELLA,OLIVER,0.99,2005-07-07 18:32:04,Mike,5695
4620,ELLA,OLIVER,5.99,2005-07-08 08:01:44,Mike,5697
4871,ELLA,OLIVER,6.99,2005-07-08 19:19:52,Mike,5698
4893,ELLA,OLIVER,4.99,2005-07-08 20:19:55,Mike,5699
4989,ELLA,OLIVER,3.99,2005-07-09 00:46:56,Mike,5700
6564,ELLA,OLIVER,1.99,2005-07-12 05:34:44,Mike,5703
7743,ELLA,OLIVER,5.99,2005-07-28 05:36:13,Mike,5704
12879,ELLA,OLIVER,4.99,2005-08-19 03:22:55,Mike,5711
14181,ELLA,OLIVER,7.99,2005-08-21 03:16:30,Mike,5714
238,STACEY,MONTGOMERY,4.99,2005-05-26 12:30:22,Mike,5719
4857,STACEY,MONTGOMERY,2.99,2005-07-08 18:52:07,Mike,5726
5668,STACEY,MONTGOMERY,5.99,2005-07-10 08:11:05,Mike,5727
6628,STACEY,MONTGOMERY,4.99,2005-07-12 09:18:08,Mike,5731
6722,STACEY,MONTGOMERY,1.99,2005-07-12 13:44:03,Mike,5732
7975,STACEY,MONTGOMERY,2.99,2005-07-28 14:12:47,Mike,5734
9111,STACEY,MONTGOMERY,3.99,2005-07-30 09:05:44,Mike,5736
9953,STACEY,MONTGOMERY,0.99,2005-07-31 15:56:35,Mike,5737
10445,STACEY,MONTGOMERY,2.99,2005-08-01 09:02:15,Mike,5738
13979,STACEY,MONTGOMERY,2.99,2005-08-20 19:03:49,Mike,5746
15404,STACEY,MONTGOMERY,7.99,2005-08-22 23:19:44,Mike,5749
1356,WILMA,RICHARDS,0.99,2005-06-15 13:17:01,Mike,5753
1637,WILMA,RICHARDS,2.99,2005-06-16 08:29:58,Mike,5755
5115,WILMA,RICHARDS,6.99,2005-07-09 07:07:18,Mike,5760
8940,WILMA,RICHARDS,3.99,2005-07-30 02:57:26,Mike,5763
12156,WILMA,RICHARDS,7.99,2005-08-18 00:27:33,Mike,5766
14563,WILMA,RICHARDS,2.99,2005-08-21 16:23:53,Mike,5769
15872,WILMA,RICHARDS,4.99,2005-08-23 16:27:24,Mike,5771
1489,GINA,WILLIAMSON,0.99,2005-06-15 21:41:38,Mike,5774
2322,GINA,WILLIAMSON,5.99,2005-06-18 09:44:21,Mike,5776
2509,GINA,WILLIAMSON,0.99,2005-06-18 23:44:08,Mike,5777
2889,GINA,WILLIAMSON,4.99,2005-06-20 01:54:08,Mike,5779
3252,GINA,WILLIAMSON,2.99,2005-06-21 03:25:26,Mike,5781
3313,GINA,WILLIAMSON,2.99,2005-06-21 08:11:18,Mike,5782
4655,GINA,WILLIAMSON,8.99,2005-07-08 09:49:22,Mike,5785
5431,GINA,WILLIAMSON,0.99,2005-07-09 21:21:11,Mike,5787
9477,GINA,WILLIAMSON,4.99,2005-07-30 23:07:22,Mike,5794
10449,GINA,WILLIAMSON,2.99,2005-08-01 09:09:59,Mike,5795
13354,GINA,WILLIAMSON,4.99,2005-08-19 20:55:23,Mike,5797
14744,GINA,WILLIAMSON,6.99,2005-08-21 22:45:21,Mike,5799
242,KRISTIN,JOHNSTON,1.99,2005-05-26 13:05:08,Mike,5801
278,KRISTIN,JOHNSTON,3.99,2005-05-26 17:40:58,Mike,5802
1076,KRISTIN,JOHNSTON,2.99,2005-05-31 10:14:31,Mike,5803
4783,KRISTIN,JOHNSTON,3.99,2005-07-08 16:09:24,Mike,5810
6602,KRISTIN,JOHNSTON,7.99,2005-07-12 07:50:24,Mike,5813
8663,KRISTIN,JOHNSTON,4.99,2005-07-29 15:33:18,Mike,5816
10563,KRISTIN,JOHNSTON,3.99,2005-08-01 13:06:03,Mike,5817
13409,KRISTIN,JOHNSTON,2.99,2005-08-19 22:36:26,Mike,5824
13565,KRISTIN,JOHNSTON,0.99,2005-08-20 04:38:52,Mike,5825
13726,KRISTIN,JOHNSTON,0.99,2005-08-20 10:08:40,Mike,5826
13864,KRISTIN,JOHNSTON,4.99,2005-08-20 14:59:55,Mike,5827
14567,KRISTIN,JOHNSTON,0.99,2005-08-21 16:27:25,Mike,5829
711,JESSIE,BANKS,4.99,2005-05-29 03:49:03,Mike,5832
3143,JESSIE,BANKS,2.99,2005-06-20 20:01:52,Mike,5839
5886,JESSIE,BANKS,2.99,2005-07-10 19:36:25,Mike,5841
7180,JESSIE,BANKS,1.99,2005-07-27 08:14:34,Mike,5843
9518,JESSIE,BANKS,0.99,2005-07-31 00:43:26,Mike,5845
11729,JESSIE,BANKS,2.99,2005-08-17 08:14:41,Mike,5847
12380,JESSIE,BANKS,1.99,2005-08-18 08:27:28,Mike,5849
15583,JESSIE,BANKS,2.99,2005-08-23 05:47:55,Mike,5853
15843,JESSIE,BANKS,0.99,2005-08-23 15:37:31,Mike,5856
997,NATALIE,MEYER,4.99,2005-05-31 00:08:25,Mike,5858
1664,NATALIE,MEYER,0.99,2005-06-16 10:15:20,Mike,5860
1672,NATALIE,MEYER,3.99,2005-06-16 10:37:34,Mike,5861
3432,NATALIE,MEYER,2.99,2005-06-21 19:02:03,Mike,5863
6008,NATALIE,MEYER,6.99,2005-07-11 01:51:29,Mike,5865
8068,NATALIE,MEYER,4.99,2005-07-28 17:22:28,Mike,5867
9096,NATALIE,MEYER,0.99,2005-07-30 08:39:23,Mike,5869
10506,NATALIE,MEYER,4.99,2005-08-01 11:16:05,Mike,5870
11005,NATALIE,MEYER,0.99,2005-08-02 05:05:23,Mike,5871
15192,NATALIE,MEYER,4.99,2005-08-22 16:06:23,Mike,5876
12970,NATALIE,MEYER,5.98,2006-02-14 15:16:03,Mike,5879
11676,NATALIE,MEYER,0.00,2006-02-14 15:16:03,Mike,5880
1322,AGNES,BISHOP,2.99,2005-06-15 10:55:09,Mike,5883
2076,AGNES,BISHOP,6.99,2005-06-17 16:43:47,Mike,5884
2842,AGNES,BISHOP,4.99,2005-06-19 22:34:20,Mike,5885
9159,AGNES,BISHOP,0.99,2005-07-30 11:16:37,Mike,5891
10581,AGNES,BISHOP,5.99,2005-08-01 13:52:30,Mike,5895
10836,AGNES,BISHOP,6.99,2005-08-01 23:29:58,Mike,5896
11347,AGNES,BISHOP,2.99,2005-08-02 17:18:07,Mike,5897
11649,AGNES,BISHOP,2.99,2005-08-17 04:59:26,Mike,5898
11958,AGNES,BISHOP,4.99,2005-08-17 17:23:20,Mike,5899
12871,AGNES,BISHOP,4.99,2005-08-19 02:55:36,Mike,5901
1459,VERA,MCCOY,2.99,2005-06-15 20:25:53,Mike,5904
2262,VERA,MCCOY,0.99,2005-06-18 05:49:46,Mike,5905
2267,VERA,MCCOY,0.99,2005-06-18 06:10:23,Mike,5906
4898,VERA,MCCOY,6.99,2005-07-08 20:31:43,Mike,5907
5226,VERA,MCCOY,0.99,2005-07-09 12:10:44,Mike,5908
7236,VERA,MCCOY,8.99,2005-07-27 10:09:39,Mike,5911
10114,VERA,MCCOY,0.99,2005-07-31 21:12:58,Mike,5914
11654,VERA,MCCOY,2.99,2005-08-17 05:06:19,Mike,5915
12974,VERA,MCCOY,0.99,2005-08-19 06:51:02,Mike,5917
414,WILLIE,HOWELL,0.99,2005-05-27 14:48:20,Mike,5922
6209,WILLIE,HOWELL,2.99,2005-07-11 12:36:05,Mike,5932
7726,WILLIE,HOWELL,5.99,2005-07-28 04:52:19,Mike,5935
8430,WILLIE,HOWELL,0.99,2005-07-29 07:12:17,Mike,5936
8652,WILLIE,HOWELL,6.99,2005-07-29 15:02:54,Mike,5938
9712,WILLIE,HOWELL,4.99,2005-07-31 08:13:11,Mike,5939
11328,WILLIE,HOWELL,2.99,2005-08-02 16:42:38,Mike,5940
13765,WILLIE,HOWELL,4.99,2005-08-20 11:39:00,Mike,5942
14588,WILLIE,HOWELL,5.99,2005-08-21 17:25:53,Mike,5944
14688,WILLIE,HOWELL,4.99,2005-08-21 20:32:37,Mike,5945
15283,WILLIE,HOWELL,4.99,2005-08-22 19:16:04,Mike,5946
11577,WILLIE,HOWELL,4.99,2006-02-14 15:16:03,Mike,5947
480,CHARLENE,ALVAREZ,3.99,2005-05-27 22:47:39,Mike,5949
1832,CHARLENE,ALVAREZ,0.99,2005-06-16 22:35:20,Mike,5950
8065,CHARLENE,ALVAREZ,2.99,2005-07-28 17:15:48,Mike,5958
8398,CHARLENE,ALVAREZ,4.99,2005-07-29 06:12:40,Mike,5959
10099,CHARLENE,ALVAREZ,2.99,2005-07-31 20:47:14,Mike,5962
10948,CHARLENE,ALVAREZ,4.99,2005-08-02 03:23:23,Mike,5964
11037,CHARLENE,ALVAREZ,0.99,2005-08-02 05:58:12,Mike,5965
11153,CHARLENE,ALVAREZ,3.99,2005-08-02 09:54:19,Mike,5966
11622,CHARLENE,ALVAREZ,4.99,2005-08-17 04:15:46,Mike,5967
12407,CHARLENE,ALVAREZ,4.99,2005-08-18 09:39:26,Mike,5969
12896,CHARLENE,ALVAREZ,4.99,2005-08-19 03:52:44,Mike,5970
13281,CHARLENE,ALVAREZ,2.99,2005-08-19 18:07:47,Mike,5972
1369,BESSIE,MORRISON,0.99,2005-06-15 14:29:14,Mike,5976
2331,BESSIE,MORRISON,2.99,2005-06-18 10:50:09,Mike,5977
2660,BESSIE,MORRISON,10.99,2005-06-19 10:50:02,Mike,5979
3200,BESSIE,MORRISON,5.99,2005-06-21 00:22:47,Mike,5980
4293,BESSIE,MORRISON,4.99,2005-07-07 15:53:47,Mike,5981
4693,BESSIE,MORRISON,6.99,2005-07-08 11:07:36,Mike,5983
5058,BESSIE,MORRISON,5.99,2005-07-09 04:20:35,Mike,5984
7101,BESSIE,MORRISON,2.99,2005-07-27 05:06:34,Mike,5986
7129,BESSIE,MORRISON,0.99,2005-07-27 06:18:01,Mike,5987
9320,BESSIE,MORRISON,6.99,2005-07-30 17:16:39,Mike,5990
9453,BESSIE,MORRISON,7.99,2005-07-30 22:20:04,Mike,5991
11693,BESSIE,MORRISON,4.99,2005-08-17 06:56:56,Mike,5994
11802,BESSIE,MORRISON,2.99,2005-08-17 11:32:51,Mike,5995
12324,BESSIE,MORRISON,0.99,2005-08-18 06:38:20,Mike,5996
14419,BESSIE,MORRISON,7.99,2005-08-21 11:15:46,Mike,6001
15125,BESSIE,MORRISON,8.99,2005-08-22 12:53:22,Mike,6002
5,DELORES,HANSEN,6.99,2005-05-24 23:05:21,Mike,6003
134,DELORES,HANSEN,4.99,2005-05-25 21:48:41,Mike,6004
1368,DELORES,HANSEN,8.99,2005-06-15 14:27:47,Mike,6008
5266,DELORES,HANSEN,3.99,2005-07-09 14:17:40,Mike,6011
6497,DELORES,HANSEN,0.99,2005-07-12 03:04:29,Mike,6015
8300,DELORES,HANSEN,1.99,2005-07-29 02:57:59,Mike,6017
8787,DELORES,HANSEN,4.99,2005-07-29 20:43:49,Mike,6019
13477,DELORES,HANSEN,2.99,2005-08-20 01:07:00,Mike,6022
2334,MELINDA,FERNANDEZ,4.99,2005-06-18 10:56:24,Mike,6026
3513,MELINDA,FERNANDEZ,5.99,2005-07-06 00:45:57,Mike,6027
3705,MELINDA,FERNANDEZ,0.99,2005-07-06 10:17:59,Mike,6028
4874,MELINDA,FERNANDEZ,4.99,2005-07-08 19:23:38,Mike,6029
12927,MELINDA,FERNANDEZ,5.99,2005-08-19 05:02:46,Mike,6035
13576,MELINDA,FERNANDEZ,0.99,2005-08-20 05:19:56,Mike,6036
15257,MELINDA,FERNANDEZ,7.99,2005-08-22 18:21:04,Mike,6038
15662,MELINDA,FERNANDEZ,2.99,2005-08-23 08:52:50,Mike,6040
1424,PEARL,GARZA,7.99,2005-06-15 18:08:14,Mike,6041
