"11433","2005-08-02 20:13:10","2005-08-11 21:35:10","GABRIEL","HARDER","Mike","ACADEMY DINOSAUR","1"
"5058","2005-07-09 04:20:35","2005-07-18 08:09:35","BESSIE","MORRISON","Jon","DALMATIONS SWEDEN","1"
"11731","2005-08-17 08:24:35","2005-08-24 02:54:35","JULIE","SANCHEZ","Jon","DALMATIONS SWEDEN","1"
"14750","2005-08-21 23:09:32","2005-08-30 00:46:32","WILLIAM","SATTERFIELD","Jon","DALMATIONS SWEDEN","1"
"7460","2005-07-27 18:41:35","2005-07-29 15:16:35","LEROY","BUSTAMANTE","Jon","DALMATIONS SWEDEN","1"
"12511","2005-08-18 13:23:19","2005-08-22 11:43:19","CLIFFORD","BOWENS","Jon","DALMATIONS SWEDEN","1"
"3665","2005-07-06 08:23:08","2005-07-13 13:38:08","CRYSTAL","FORD","Jon","DANCES NONE","1"
"2553","2005-06-19 03:04:59","2005-06-26 02:36:59","JORGE","OLIVARES","Jon","DANCES NONE","1"
"10371","2005-08-01 06:20:29","2005-08-04 00:31:29","LARRY","THRASHER","Jon","DANCES NONE","1"
"14466","2005-08-21 13:03:13","2005-08-22 15:19:13","LEROY","BUSTAMANTE","Jon","DANCES NONE","1"
"1099","2005-05-31 13:54:48","2005-06-05 13:04:48","CASSANDRA","WALTERS","Jon","DANCES NONE","1"
"6831","2005-07-12 18:44:04","2005-07-16 21:39:04","CATHY","SPENCER","Jon","DANCES NONE","1"
"14975","2005-08-22 07:07:50","2005-08-28 07:23:50","VIOLA","HANSON","Jon","DANCES NONE","1"
"10421","2005-08-01 08:14:10","2005-08-03 05:56:10","PATSY","DAVIDSON","Jon","DANCES NONE","1"
"11287","2005-08-02 14:49:51","2005-08-09 09:19:51","DORIS","REED","Jon","DANCING FEVER","1"
"5022","2005-07-09 02:10:54","2005-07-17 08:07:54","MARC","OUTLAW","Jon","DANCING FEVER","1"
"5697","2005-07-10 09:44:44","2005-07-12 12:13:44","ANDRE","RAPP","Jon","DANGEROUS UPTOWN","1"
"14010","2005-08-20 20:29:46","2005-08-26 17:37:46","CLINTON","BUFORD","Jon","DANGEROUS UPTOWN","1"
"3835","2005-07-06 16:22:45","2005-07-11 17:04:45","GLEN","TALBERT","Jon","DANGEROUS UPTOWN","1"
"10303","2005-08-01 04:13:33","2005-08-06 02:16:33","ZACHARY","HITE","Jon","DANGEROUS UPTOWN","1"
"15705","2005-08-23 10:32:52","2005-08-29 13:18:52","GERALD","FULTZ","Jon","DANGEROUS UPTOWN","1"
"2433","2005-06-18 18:10:17","2005-06-23 14:46:17","GERALD","FULTZ","Jon","DANGEROUS UPTOWN","1"
"8145","2005-07-28 20:34:41","2005-08-05 15:28:41","ELSIE","KELLEY","Jon","DANGEROUS UPTOWN","1"
"846","2005-05-30 01:17:45","2005-06-01 00:56:45","JOYCE","EDWARDS","Jon","DARES PLUTO","1"
"3058","2005-06-20 13:28:35","2005-06-28 13:57:35","RHONDA","KENNEDY","Jon","DARES PLUTO","1"
"5846","2005-07-10 17:25:24","2005-07-12 13:41:24","LILLIE","KIM","Jon","DARES PLUTO","1"
"9969","2005-07-31 16:38:12","2005-08-05 11:45:12","MEGAN","PALMER","Jon","DARES PLUTO","1"
"7513","2005-07-27 20:51:04","2005-08-03 20:15:04","NORMAN","CURRIER","Jon","DARES PLUTO","1"
"12374","2005-08-18 08:07:45","2005-08-26 10:42:45","DENISE","KELLY","Jon","DARES PLUTO","1"
"7714","2005-07-28 04:32:30","2005-08-02 07:10:30","CHRISTINA","RAMIREZ","Jon","DARES PLUTO","1"
"11229","2005-08-02 12:56:37","2005-08-11 11:13:37","STEPHEN","QUALLS","Jon","DARKNESS WAR","1"
"5813","2005-07-10 15:34:37","2005-07-17 16:14:37","CECIL","VINES","Jon","DARKNESS WAR","1"
"7261","2005-07-27 11:15:01","2005-07-28 09:42:01","BERNICE","WILLIS","Jon","DARKNESS WAR","1"
"12195","2005-08-18 02:07:49","2005-08-19 23:54:49","RYAN","SALISBURY","Jon","DARKNESS WAR","1"
"369","2005-05-27 07:46:49","2005-06-01 06:20:49","MILTON","HOWLAND","Jon","DARKNESS WAR","1"
"2716","2005-06-19 14:40:17","2005-06-27 17:45:17","MATTIE","HOFFMAN","Jon","DARKNESS WAR","1"
"3285","2005-06-21 06:30:13","2005-06-23 10:31:13","HERMAN","DEVORE","Jon","DARLING BREAKING","1"
"6334","2005-07-11 19:20:44","2005-07-19 18:49:44","REGINA","BERRY","Jon","DARLING BREAKING","1"
"7412","2005-07-27 16:44:34","2005-08-04 15:06:34","ANDY","VANHORN","Jon","DARN FORRESTER","1"
"14154","2005-08-21 02:30:00","2005-08-28 01:41:00","TIM","CARY","Jon","DARN FORRESTER","1"
"2722","2005-06-19 14:55:17","2005-06-25 13:11:17","JANET","PHILLIPS","Jon","DARN FORRESTER","1"
"8298","2005-07-29 02:47:36","2005-08-05 07:58:36","BRENT","HARKINS","Jon","DARN FORRESTER","1"
"1951","2005-06-17 08:30:35","2005-06-20 10:43:35","SHANNON","FREEMAN","Jon","DATE SPEED","1"
"6671","2005-07-12 11:48:48","2005-07-19 16:55:48","KARL","SEAL","Jon","DATE SPEED","1"
"14570","2005-08-21 16:32:32","2005-08-30 12:03:32","AMY","LOPEZ","Jon","DATE SPEED","1"
"5118","2005-07-09 07:13:52","2005-07-18 05:18:52","ELIZABETH","BROWN","Jon","DATE SPEED","1"
"10611","2005-08-01 14:53:52","2005-08-07 09:15:52","JUANITA","MASON","Jon","DATE SPEED","1"
"13393","2005-08-19 22:03:46","2005-08-28 19:19:46","HELEN","HARRIS","Jon","DATE SPEED","1"
"4562","2005-07-08 05:08:32","2005-07-12 08:16:32","ALEX","GRESHAM","Jon","DAWN POND","1"
"8106","2005-07-28 19:02:46","2005-07-30 20:48:46","RHONDA","KENNEDY","Jon","DAWN POND","1"
"15800","2005-08-23 14:23:44","2005-08-29 17:04:44","CHRISTINE","ROBERTS","Jon","DAWN POND","1"
"5875","2005-07-10 19:06:47","2005-07-18 17:33:47","ISAAC","OGLESBY","Jon","DAWN POND","1"
"1389","2005-06-15 15:49:01","2005-06-19 11:08:01","GREG","ROBINS","Jon","DAWN POND","1"
"4723","2005-07-08 12:44:59","2005-07-17 07:22:59","MARIE","TURNER","Jon","DAWN POND","1"
"11067","2005-08-02 07:03:24","2005-08-10 08:59:24","ANNE","POWELL","Jon","DAWN POND","1"
"13046","2005-08-19 09:21:10","2005-08-26 13:00:10","PAMELA","BAKER","Jon","DAWN POND","1"
"7315","2005-07-27 13:14:56","2005-08-03 08:44:56","LUCY","WHEELER","Jon","DECEIVER BETRAYED","1"
"14877","2005-08-22 03:39:56","2005-08-24 03:41:56","NORA","HERRERA","Jon","DECEIVER BETRAYED","1"
"10307","2005-08-01 04:21:54","2005-08-04 09:24:54","STEPHEN","QUALLS","Jon","DECEIVER BETRAYED","1"
"837","2005-05-30 00:02:08","2005-06-02 05:31:08","BERNICE","WILLIS","Jon","DECEIVER BETRAYED","1"
"4296","2005-07-07 16:16:03","2005-07-08 20:16:03","DALE","RATCLIFF","Jon","DECEIVER BETRAYED","1"
"15248","2005-08-22 17:53:06","2005-08-25 18:43:06","SHARON","ROBINSON","Jon","DECEIVER BETRAYED","1"
"8334","2005-07-29 04:18:25","2005-08-07 07:18:25","MICHELE","GRANT","Jon","DEEP CRUSADE","1"
"5532","2005-07-10 02:17:31","2005-07-16 02:57:31","ARNOLD","HAVENS","Jon","DEEP CRUSADE","1"
"9235","2005-07-30 13:47:17","2005-08-06 17:15:17","ANA","BRADLEY","Jon","DEEP CRUSADE","1"
"14225","2005-08-21 04:53:37","2005-08-25 23:39:37","BARBARA","JONES","Jon","DEEP CRUSADE","1"
"8618","2005-07-29 13:48:20","2005-08-06 14:12:20","LEAH","CURTIS","Jon","DEER VIRGINIAN","1"
"13238","2005-08-19 16:20:56","2005-08-23 15:51:56","ROGER","QUINTANILLA","Jon","DEER VIRGINIAN","1"
"10763","2005-08-01 20:32:27","2005-08-05 01:24:27","BRANDY","GRAVES","Jon","DEER VIRGINIAN","1"
"15568","2005-08-23 05:24:09","2005-08-27 08:57:09","ARMANDO","GRUBER","Jon","DEER VIRGINIAN","1"
"11381","2005-08-02 18:19:29","2005-08-08 20:39:29","JIM","REA","Jon","DESERT POSEIDON","1"
"11701","2005-08-17 07:15:47","2005-08-19 01:44:47","REBECCA","SCOTT","Jon","DESERT POSEIDON","1"
"5477","2005-07-09 23:43:49","2005-07-15 05:03:49","LONNIE","TIRADO","Jon","DESERT POSEIDON","1"
"7706","2005-07-28 04:03:17","2005-07-29 22:16:17","HILDA","HOPKINS","Jon","DESERT POSEIDON","1"
"15934","2005-08-23 18:40:41","2005-08-25 00:18:41","NATALIE","MEYER","Jon","DESERT POSEIDON","1"
"6979","2005-07-27 00:49:53","2005-07-31 03:59:53","DEBBIE","REYES","Jon","DESPERATE TRAINSPOTTING","1"
"4657","2005-07-08 09:51:02","2005-07-09 09:29:02","TERESA","ROGERS","Jon","DESPERATE TRAINSPOTTING","1"
"3225","2005-06-21 02:16:55","2005-06-27 05:39:55","MIGUEL","BETANCOURT","Jon","DESTINATION JERK","1"
"5175","2005-07-09 09:34:28","2005-07-15 15:19:28","RODNEY","MOELLER","Jon","DESTINATION JERK","1"
"9921","2005-07-31 14:59:21","2005-08-01 12:40:21","STEPHEN","QUALLS","Jon","DESTINATION JERK","1"
"14582","2005-08-21 17:08:33","2005-08-29 18:04:33","BARRY","LOVELACE","Jon","DESTINATION JERK","1"
"9344","2005-07-30 18:13:45","2005-08-07 15:23:45","EARL","SHANKS","Jon","DESTINATION JERK","1"
"13628","2005-08-20 07:03:53","2005-08-22 11:27:53","REGINALD","KINDER","Jon","DESTINY SATURDAY","1"
"1396","2005-06-15 16:22:38","2005-06-17 15:53:38","GLADYS","HAMILTON","Jon","DESTINY SATURDAY","1"
"11213","2005-08-02 12:18:35","2005-08-05 08:44:35","SALVADOR","TEEL","Jon","DESTINY SATURDAY","1"
"14163","2005-08-21 02:56:52","2005-08-21 21:03:52","ROSEMARY","SCHMIDT","Jon","DESTINY SATURDAY","1"
"11139","2005-08-02 09:27:36","2005-08-08 14:07:36","MARCIA","DEAN","Jon","DETAILS PACKER","1"
"3743","2005-07-06 12:03:54","2005-07-13 10:56:54","RONNIE","RICKETTS","Jon","DETAILS PACKER","1"
"8537","2005-07-29 10:44:54","2005-08-06 14:55:54","CLIFFORD","BOWENS","Jon","DETAILS PACKER","1"
"6818","2005-07-12 18:20:54","2005-07-21 00:03:54","SUZANNE","NICHOLS","Jon","DETAILS PACKER","1"
"12571","2005-08-18 15:31:18","2005-08-23 15:20:18","KENT","ARSENAULT","Jon","DETAILS PACKER","1"
"12877","2005-08-19 03:16:58","2005-08-25 02:10:58","AMANDA","CARTER","Jon","DETECTIVE VISION","1"
"3802","2005-07-06 15:06:09","2005-07-08 09:33:09","LOIS","BUTLER","Jon","DETECTIVE VISION","1"
"2459","2005-06-18 19:44:08","2005-06-23 19:14:08","ROBERTA","HARPER","Jon","DEVIL DESIRE","1"
"14604","2006-02-14 15:16:03","","PERRY","SWAFFORD","Jon","DEVIL DESIRE","1"
"671","2005-05-28 22:04:30","2005-06-03 01:21:30","BETTY","WHITE","Jon","DIARY PANIC","1"
"3217","2005-06-21 01:28:12","2005-06-25 02:51:12","DARRELL","POWER","Jon","DIARY PANIC","1"
"5063","2005-07-09 04:37:31","2005-07-13 09:56:31","PAULINE","HENRY","Jon","DIARY PANIC","1"
"11441","2005-08-02 20:25:41","2005-08-05 00:05:41","ALAN","KAHN","Jon","DIARY PANIC","1"
"2667","2005-06-19 11:28:46","2005-06-27 11:48:46","JEANNE","LAWSON","Jon","DIARY PANIC","1"
"7565","2005-07-27 22:33:59","2005-07-30 03:03:59","GRACE","ELLIS","Jon","DIARY PANIC","1"
"13048","2005-08-19 09:25:06","2005-08-28 11:18:06","GLEN","TALBERT","Jon","DINOSAUR SECRETARY","1"
"6143","2005-07-11 09:02:37","2005-07-19 05:57:37","ERICA","MATTHEWS","Jon","DINOSAUR SECRETARY","1"
"11424","2005-08-02 19:57:42","2005-08-10 16:57:42","SARA","PERRY","Jon","DINOSAUR SECRETARY","1"
"15977","2005-08-23 20:07:10","2005-09-01 22:12:10","GUY","BROWNLEE","Jon","DINOSAUR SECRETARY","1"
"10649","2005-08-01 16:11:40","2005-08-06 14:09:40","BILLIE","HORTON","Jon","DINOSAUR SECRETARY","1"
"10792","2005-08-01 21:44:24","2005-08-02 19:48:24","GWENDOLYN","MAY","Jon","DIRTY ACE","1"
"12634","2005-08-18 17:58:14","2005-08-19 21:08:14","NELSON","CHRISTENSON","Jon","DIRTY ACE","1"
"14626","2005-08-21 18:35:44","2005-08-25 23:54:44","DWAYNE","OLVERA","Jon","DIRTY ACE","1"
"1654","2005-06-16 09:42:48","2005-06-20 14:28:48","ROGER","QUINTANILLA","Jon","DIRTY ACE","1"
"8910","2005-07-30 01:29:48","2005-07-31 21:33:48","DAVE","GARDINER","Jon","DIRTY ACE","1"
"6373","2005-07-11 21:35:20","2005-07-13 23:22:20","WENDY","HARRISON","Jon","DISCIPLE MOTHER","1"
"14318","2006-02-14 15:16:03","","MILTON","HOWLAND","Jon","DISCIPLE MOTHER","1"
"6427","2005-07-11 23:57:34","2005-07-14 18:05:34","THELMA","MURRAY","Jon","DISCIPLE MOTHER","1"
"10302","2005-08-01 04:12:08","2005-08-01 22:12:08","CLARA","SHAW","Jon","DISCIPLE MOTHER","1"
"109","2005-05-25 18:40:20","2005-05-29 20:39:20","ANGEL","BARCLAY","Jon","DISCIPLE MOTHER","1"
"12892","2005-08-19 03:46:34","2005-08-21 05:11:34","JOSEPHINE","GOMEZ","Jon","DISCIPLE MOTHER","1"
"9892","2005-07-31 14:06:25","2005-08-03 18:11:25","VICKIE","BREWER","Jon","DISCIPLE MOTHER","1"
"11654","2005-08-17 05:06:19","2005-08-18 04:32:19","VERA","MCCOY","Jon","DISTURBING SCARFACE","1"
"1906","2005-06-17 04:53:35","2005-06-21 01:16:35","JON","WILES","Jon","DISTURBING SCARFACE","1"
"6194","2005-07-11 11:51:00","2005-07-15 12:34:00","LOUISE","JENKINS","Jon","DISTURBING SCARFACE","1"
"9854","2005-07-31 12:59:34","2005-08-03 07:20:34","MARIO","CHEATHAM","Jon","DISTURBING SCARFACE","1"
"13551","2005-08-20 04:00:30","2005-08-21 06:26:30","ANGEL","BARCLAY","Jon","DISTURBING SCARFACE","1"
"1098","2005-05-31 13:51:48","2005-06-09 18:42:48","FRANCIS","SIKES","Jon","DISTURBING SCARFACE","1"
"1173","2005-06-14 23:54:46","2005-06-19 23:26:46","JEANETTE","GREENE","Jon","DISTURBING SCARFACE","1"
"9835","2005-07-31 12:07:35","2005-08-04 07:32:35","JEFFREY","SPEAR","Jon","DISTURBING SCARFACE","1"
"15153","2005-08-22 14:26:01","2005-08-27 14:17:01","CECIL","VINES","Jon","DISTURBING SCARFACE","1"
"2864","2005-06-20 00:00:52","2005-06-26 04:21:52","BRENT","HARKINS","Jon","DIVIDE MONSTER","1"
"5633","2005-07-10 06:22:24","2005-07-11 05:59:24","COREY","HAUSER","Jon","DIVIDE MONSTER","1"
"13839","2005-08-20 14:23:16","2005-08-26 19:11:16","RANDALL","NEUMANN","Jon","DIVIDE MONSTER","1"
"15053","2005-08-22 10:13:09","2005-08-28 12:42:09","JEREMY","HURTADO","Jon","DIVORCE SHINING","1"
"4104","2005-07-07 06:25:41","2005-07-13 04:18:41","DENNIS","GILMAN","Jon","DIVORCE SHINING","1"
"12689","2005-08-18 20:06:34","2005-08-22 20:11:34","RAMONA","HALE","Jon","DIVORCE SHINING","1"
"3374","2005-06-21 13:36:30","2005-06-23 15:10:30","DIANNE","SHELTON","Jon","DOCTOR GRAIL","1"
"6590","2005-07-12 07:08:21","2005-07-18 06:16:21","LEROY","BUSTAMANTE","Jon","DOCTOR GRAIL","1"
"13980","2005-08-20 19:04:40","2005-08-21 18:36:40","CLARENCE","GAMEZ","Jon","DOCTOR GRAIL","1"
"9107","2005-07-30 08:52:45","2005-08-05 08:39:45","JAMIE","WAUGH","Jon","DOCTOR GRAIL","1"
"13619","2005-08-20 06:39:26","2005-08-23 05:22:26","BRUCE","SCHWARZ","Jon","DOCTOR GRAIL","1"
"2096","2005-06-17 18:33:04","2005-06-21 17:29:04","JOEL","FRANCISCO","Jon","DOGMA FAMILY","1"
"14038","2005-08-20 21:39:23","2005-08-27 23:57:23","TRACY","HERRMANN","Jon","DOGMA FAMILY","1"
"1790","2005-06-16 19:58:40","2005-06-17 19:31:40","VERONICA","STONE","Jon","DOGMA FAMILY","1"
"8515","2005-07-29 09:55:20","2005-08-05 07:08:20","DAN","PAINE","Jon","DOGMA FAMILY","1"
"15569","2005-08-23 05:24:29","2005-08-30 08:23:29","DONALD","MAHON","Jon","DOGMA FAMILY","1"
"7705","2005-07-28 04:02:58","2005-08-05 01:19:58","LAURA","RODRIGUEZ","Jon","DOGMA FAMILY","1"
"13170","2005-08-19 13:45:48","2005-08-27 11:00:48","JUNE","CARROLL","Jon","DOGMA FAMILY","1"
"3707","2005-07-06 10:21:49","2005-07-12 05:14:49","BETTY","WHITE","Jon","DONNIE ALLEY","1"
"8104","2005-07-28 18:59:36","2005-08-03 22:05:36","JESSIE","MILAM","Jon","DONNIE ALLEY","1"
"15195","2005-08-22 16:08:23","2005-08-30 17:56:23","MILTON","HOWLAND","Jon","DONNIE ALLEY","1"
"7102","2005-07-27 05:07:21","2005-08-01 09:41:21","NORMAN","CURRIER","Jon","DONNIE ALLEY","1"
"13985","2005-08-20 19:13:06","2005-08-24 21:24:06","WALTER","PERRYMAN","Jon","DONNIE ALLEY","1"
"9433","2005-07-30 21:28:17","2005-08-08 18:20:17","MARJORIE","TUCKER","Jon","DONNIE ALLEY","1"
"298","2005-05-26 20:52:26","2005-05-29 22:08:26","LEON","BOSTIC","Jon","DONNIE ALLEY","1"
"3354","2005-06-21 11:29:49","2005-06-25 07:39:49","ERIK","GUILLEN","Jon","DONNIE ALLEY","1"
"149","2005-05-26 00:28:05","2005-06-02 21:30:05","RONALD","WEINER","Jon","DOOM DANCING","1"
"2254","2005-06-18 05:15:14","2005-06-27 04:10:14","LEONA","OBRIEN","Jon","DOOM DANCING","1"
"5571","2005-07-10 03:48:20","2005-07-11 02:09:20","IRENE","PRICE","Jon","DOOM DANCING","1"
"13803","2005-08-20 12:46:17","2005-08-24 15:44:17","GLEN","TALBERT","Jon","DOOM DANCING","1"
"2200","2005-06-18 01:59:16","2005-06-26 23:25:16","TAMARA","NGUYEN","Jon","DOOM DANCING","1"
"4510","2005-07-08 02:34:51","2005-07-17 06:03:51","SHIRLEY","ALLEN","Jon","DOOM DANCING","1"
"11052","2005-08-02 06:26:19","2005-08-06 04:20:19","ERIC","ROBERT","Jon","DOORS PRESIDENT","1"
"320","2005-05-27 00:09:24","2005-05-28 04:30:24","PATRICIA","JOHNSON","Jon","DOORS PRESIDENT","1"
"6217","2005-07-11 13:13:45","2005-07-19 16:37:45","SAMANTHA","DUNCAN","Jon","DOORS PRESIDENT","1"
"9660","2005-07-31 06:03:17","2005-08-07 06:59:17","NATHAN","RUNYON","Jon","DOORS PRESIDENT","1"
"8780","2005-07-29 20:19:45","2005-08-03 22:22:45","JEFFREY","SPEAR","Jon","DORADO NOTTING","1"
"899","2005-05-30 09:29:30","2005-06-06 12:39:30","BERTHA","FERGUSON","Jon","DORADO NOTTING","1"
"1535","2005-06-16 00:52:04","2005-06-20 22:47:04","CARLA","GUTIERREZ","Jon","DORADO NOTTING","1"
"3564","2005-07-06 03:02:13","2005-07-13 01:41:13","LUIS","YANEZ","Jon","DORADO NOTTING","1"
"10203","2005-08-01 00:45:27","2005-08-04 22:45:27","DARLENE","ROSE","Jon","DORADO NOTTING","1"
"15942","2005-08-23 18:48:40","2005-09-01 18:39:40","ELLA","OLIVER","Jon","DORADO NOTTING","1"
"1206","2005-06-15 02:27:07","2005-06-18 22:46:07","GWENDOLYN","MAY","Jon","DORADO NOTTING","1"
"4200","2005-07-07 11:15:11","2005-07-11 11:46:11","MISTY","LAMBERT","Jon","DORADO NOTTING","1"
"12404","2005-08-18 09:36:34","2005-08-23 10:12:34","HAROLD","MARTINO","Jon","DORADO NOTTING","1"
"11429","2005-08-02 20:03:52","2005-08-10 16:38:52","ROGER","QUINTANILLA","Jon","DORADO NOTTING","1"
"11601","2005-08-17 03:14:47","2005-08-20 00:21:47","DEAN","SAUER","Jon","DORADO NOTTING","1"
"798","2005-05-29 17:23:43","2005-06-01 13:06:43","EMMA","BOYD","Jon","DOUBLE WRATH","1"
"2840","2005-06-19 22:17:44","2005-06-26 00:36:44","MARCIA","DEAN","Jon","DOUBLE WRATH","1"
"3688","2005-07-06 09:41:53","2005-07-14 10:30:53","RUSSELL","BRINSON","Jon","DOUBLE WRATH","1"
"15450","2005-08-23 00:56:01","2005-08-24 01:00:01","JASON","MORRISSEY","Jon","DOUBLE WRATH","1"
"4955","2005-07-08 23:16:21","2005-07-14 02:09:21","ARLENE","HARVEY","Jon","DOUBLE WRATH","1"
"9041","2005-07-30 06:32:36","2005-08-01 10:28:36","ALEX","GRESHAM","Jon","DOUBLE WRATH","1"
"6955","2005-07-26 23:55:48","2005-08-02 03:25:48","WESLEY","BULL","Jon","DOUBLE WRATH","1"
"13164","2005-08-19 13:30:55","2005-08-26 10:12:55","LUCILLE","HOLMES","Jon","DOUBLE WRATH","1"
"6954","2005-07-26 23:55:13","2005-07-28 19:01:13","SALVADOR","TEEL","Jon","DOWNHILL ENOUGH","1"
"531","2005-05-28 05:23:38","2005-05-29 08:00:38","TRACY","HERRMANN","Jon","DOWNHILL ENOUGH","1"
"1734","2005-06-16 15:49:30","2005-06-22 13:52:30","NORMA","GONZALES","Jon","DOWNHILL ENOUGH","1"
"6771","2005-07-12 15:54:40","2005-07-17 15:56:40","EARL","SHANKS","Jon","DOWNHILL ENOUGH","1"
"8665","2005-07-29 15:39:29","2005-08-01 10:33:29","JENNIE","TERRY","Jon","DOWNHILL ENOUGH","1"
"14598","2005-08-21 17:40:05","2005-08-29 18:16:05","WILLIE","MARKHAM","Jon","DOWNHILL ENOUGH","1"
"10152","2005-07-31 22:28:05","2005-08-08 22:39:05","VIOLA","HANSON","Jon","DOWNHILL ENOUGH","1"
"15924","2005-08-23 18:08:59","2005-08-27 12:20:59","DARREN","WINDHAM","Jon","DOWNHILL ENOUGH","1"
"1851","2005-06-17 00:32:26","2005-06-22 19:54:26","JIM","REA","Jon","DRACULA CRYSTAL","1"
"5218","2005-07-09 11:57:12","2005-07-13 06:34:12","LOUISE","JENKINS","Jon","DRACULA CRYSTAL","1"
"9355","2005-07-30 18:35:25","2005-08-03 20:33:25","VICKI","FIELDS","Jon","DRACULA CRYSTAL","1"
"229","2005-05-26 11:19:20","2005-05-31 11:56:20","MARK","RINEHART","Jon","DRAGONFLY STRANGERS","1"
"9459","2005-07-30 22:24:46","2005-08-02 00:44:46","RICARDO","MEADOR","Jon","DRAGONFLY STRANGERS","1"
"12506","2006-02-14 15:16:03","","GRACE","ELLIS","Jon","DRAGONFLY STRANGERS","1"
"9483","2005-07-30 23:31:31","2005-08-09 04:29:31","RENE","MCALISTER","Jon","DREAM PICKUP","1"
"9847","2005-07-31 12:33:43","2005-08-04 14:15:43","YVONNE","WATKINS","Jon","DREAM PICKUP","1"
"1198","2005-06-15 01:48:58","2005-06-20 01:07:58","RICK","MATTOX","Jon","DREAM PICKUP","1"
"8852","2005-07-29 23:30:03","2005-08-05 05:22:03","CAROLYN","PEREZ","Jon","DREAM PICKUP","1"
"11797","2005-08-17 11:17:21","2005-08-18 09:14:21","KELLY","KNOTT","Jon","DRIFTER COMMANDMENTS","1"
"8732","2005-07-29 18:25:03","2005-08-07 18:56:03","ARTHUR","SIMPKINS","Jon","DRIFTER COMMANDMENTS","1"
"15505","2005-08-23 02:46:13","2005-08-26 23:34:13","AARON","SELBY","Jon","DRIFTER COMMANDMENTS","1"
"2276","2005-06-18 06:33:48","2005-06-25 00:50:48","EDUARDO","HIATT","Jon","DRIFTER COMMANDMENTS","1"
"6850","2005-07-12 19:30:42","2005-07-17 21:26:42","DON","BONE","Jon","DRIFTER COMMANDMENTS","1"
"12682","2006-02-14 15:16:03","","COURTNEY","DAY","Jon","DRIVER ANNIE","1"
"11177","2005-08-02 10:43:48","2005-08-10 10:55:48","PATRICIA","JOHNSON","Jon","DRIVER ANNIE","1"
"7391","2005-07-27 16:00:00","2005-08-04 18:07:00","JAMIE","WAUGH","Jon","DRIVING POLISH","1"
"1329","2005-06-15 11:25:06","2005-06-17 16:10:06","WILLIE","MARKHAM","Jon","DRIVING POLISH","1"
"14757","2005-08-21 23:23:37","2005-08-26 23:24:37","JORGE","OLIVARES","Jon","DRIVING POLISH","1"
"11396","2005-08-02 18:48:29","2005-08-04 16:05:29","CHERYL","MURPHY","Jon","DRIVING POLISH","1"
"13492","2005-08-20 01:32:04","2005-08-29 02:14:04","WARREN","SHERROD","Jon","DRIVING POLISH","1"
"4687","2005-07-08 10:54:19","2005-07-10 08:00:19","ERICA","MATTHEWS","Jon","DRIVING POLISH","1"
"14751","2005-08-21 23:11:23","2005-08-30 20:01:23","VANESSA","SIMS","Jon","DRIVING POLISH","1"
"15636","2005-08-23 07:50:46","2005-08-26 07:59:46","RUSSELL","BRINSON","Jon","DUCK RACER","1"
"10863","2005-08-02 00:18:07","2005-08-10 06:16:07","GERALDINE","PERKINS","Jon","DUCK RACER","1"
"5665","2005-07-10 08:10:08","2005-07-11 05:22:08","GLENN","PULLEN","Jon","DUFFEL APOCALYPSE","1"
"9398","2005-07-30 20:09:00","2005-08-01 23:35:00","IVAN","CROMWELL","Jon","DUFFEL APOCALYPSE","1"
"11748","2005-08-17 09:04:02","2005-08-21 12:22:02","TERRENCE","GUNDERSON","Jon","DUFFEL APOCALYPSE","1"
"7681","2005-07-28 03:07:09","2005-07-29 08:30:09","EDWIN","BURK","Jon","DUFFEL APOCALYPSE","1"
"7688","2005-07-28 03:20:47","2005-08-06 06:07:47","RICK","MATTOX","Jon","DURHAM PANKY","1"
"8154","2005-07-28 20:56:18","2005-08-01 21:56:18","MIRIAM","MCKINNEY","Jon","DURHAM PANKY","1"
"13915","2005-08-20 16:42:53","2005-08-23 20:30:53","CARRIE","PORTER","Jon","DURHAM PANKY","1"
"10176","2005-07-31 23:40:35","2005-08-09 00:46:35","RUTH","MARTINEZ","Jon","DURHAM PANKY","1"
"4281","2005-07-07 15:17:50","2005-07-08 11:42:50","KEVIN","SCHULER","Jon","DURHAM PANKY","1"
"8086","2005-07-28 18:17:14","2005-07-30 18:22:14","LINDA","WILLIAMS","Jon","DURHAM PANKY","1"
"1543","2005-06-16 01:24:08","2005-06-18 06:24:08","CYNTHIA","YOUNG","Jon","DYING MAKER","1"
"10712","2005-08-01 18:47:56","2005-08-07 19:26:56","NEIL","RENNER","Jon","DYING MAKER","1"
"4300","2005-07-07 16:36:16","2005-07-10 13:59:16","MARTHA","GONZALEZ","Jon","DYING MAKER","1"
"11263","2005-08-02 14:02:19","2005-08-07 14:03:19","LEE","HAWKS","Jon","DYING MAKER","1"
"14576","2005-08-21 16:52:03","2005-08-28 19:43:03","JANET","PHILLIPS","Jon","DYING MAKER","1"
"4749","2005-07-08 14:05:58","2005-07-10 18:35:58","MARCIA","DEAN","Jon","DYING MAKER","1"
"10653","2005-08-01 16:28:07","2005-08-07 21:22:07","TAMMY","SANDERS","Jon","DYING MAKER","1"
"12236","2005-08-18 03:19:29","2005-08-23 07:39:29","DUSTIN","GILLETTE","Jon","DYING MAKER","1"
"758","2005-05-29 10:31:56","2005-06-01 14:53:56","KEN","PREWITT","Jon","DYING MAKER","1"
